ID,effect,group,term,estimate,std.error,statistic,lower,upper,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC
1,fixed,NA,(Intercept),-0.8261093471664142,0.13214290506518306,-6.251636035691159,-1.0872841604199042,-0.5620073682214913,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,new_injury_severity1,-0.03673744782535088,0.03301990870581327,-1.1125847788574632,-0.10152157470982297,0.02809875623876715,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,new_injury_severity2,0.015167546691573363,0.03575890816306727,0.4241613480592453,-0.05501406808445904,0.08535325959966636,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,months_since_bl_exam,0.0026624861082213814,6.804649824655772e-5,39.12745221031369,0.0025290106771203823,0.0027958955965437446,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,age,0.013701155347371978,0.0014109809081088926,9.710376142321685,0.010929255640652148,0.016468712084886854,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,ptgenderMale,0.14928509585389033,0.02217868667656751,6.731016043957859,0.10561442121356553,0.19340594546005255,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,field,-0.010967865548374485,0.0019909949747430543,-5.508735927266683,-0.014874524764985811,-0.007056838173636535,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,tiv,5.322680481139841e-4,5.001860924496601e-5,10.64140039374551,4.3016202719670484e-4,6.337244796536313e-4,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,cdrsb_bl,0.04057589267206982,0.00550784056676338,7.366933043944985,0.029765263534810092,0.05138600591017732,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,new_injury_severity1:months_since_bl_exam,-3.320924181498934e-4,1.5830655998026063e-4,-2.0977805227484083,-6.424663408923515e-4,-2.169637617715917e-5,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,fixed,NA,new_injury_severity2:months_since_bl_exam,2.503657698478969e-4,2.431303906183784e-4,1.0297592547402898,-2.263076831651656e-4,7.270870551538742e-4,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,ran_pars,rid,sd__(Intercept),0.25715499125738284,NA,NA,NA,NA,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
1,ran_pars,Residual,sd__Observation,0.03851182430109315,NA,NA,NA,NA,x3rd_ventricle,0.42252937982745675,0.2595632523155537,-8929.038544997875
2,fixed,NA,(Intercept),0.33381950348773837,0.20393027633541685,1.6369295893008284,-0.06599042639752951,0.7347118142917177,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,new_injury_severity1,0.044597102268472785,0.052720913561820855,0.8459091327425113,-0.05886193150579639,0.1480735195532519,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,new_injury_severity2,-0.011091681197236497,0.05709552053324552,-0.19426534855353572,-0.12314400696768645,0.1009619998070927,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,months_since_bl_exam,0.0010348011340986258,9.137375270699718e-5,11.324927601658887,8.556353165924856e-4,0.001213942800620153,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,age,0.004800230471136521,0.0022542310678751124,2.1294314232219875,3.7533227067566524e-4,0.009223557218897706,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,ptgenderMale,0.05599416742804899,0.03464575459386466,1.6161913078367436,-0.011930485563190926,0.12408479026575765,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,field,-0.05816858656591751,0.002683647653887592,-21.675195132883108,-0.06342990827762966,-0.05290569368531182,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,tiv,6.225371081355225e-4,7.170885522141056e-5,8.681453723021473,4.8150764863370734e-4,7.634146745363129e-4,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,cdrsb_bl,0.005646032136783361,0.008802149999640789,0.6414378460959849,-0.011628918159450954,0.02292085313308269,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,new_injury_severity1:months_since_bl_exam,-2.3065142492940615e-4,2.1251408687439962e-4,-1.085346521361316,-6.473167267181515e-4,1.8601054828370502e-4,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,fixed,NA,new_injury_severity2:months_since_bl_exam,4.669861809659494e-4,3.263943803132649e-4,1.4307420995353783,-1.729323980789301e-4,0.0011069594484277162,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,ran_pars,rid,sd__(Intercept),0.41129898485666766,NA,NA,NA,NA,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
2,ran_pars,Residual,sd__Observation,0.051691040413993944,NA,NA,NA,NA,x4th_ventricle,0.11586851705119808,0.41495347710887404,-6611.324252437134
3,fixed,NA,(Intercept),-0.007242656371283065,0.0012210886712621812,-5.931310757143194,-0.00963687939332336,-0.004836572154158471,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,new_injury_severity1,-5.0128727749981864e-5,2.656164935629951e-4,-0.1887259600394245,-5.711712449098227e-4,4.7125707268054365e-4,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,new_injury_severity2,9.92908854287277e-5,2.8863101536667817e-4,0.34400629226414947,-4.67049090354561e-4,6.656403637761453e-4,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,months_since_bl_exam,1.6357225380406374e-5,1.980527308493294e-6,8.259025417251276,1.2473695035521016e-5,2.0240076947440975e-5,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,age,7.975178341031084e-5,1.096916544480677e-5,7.27054248671839,5.82136126289159e-5,1.0127106058296189e-4,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,ptgenderMale,2.988463660894096e-4,1.9368369915545426e-4,1.5429608552114125,-8.087151977639287e-5,6.801107482044837e-4,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,field,-9.774269764098788e-5,5.416312739762538e-5,-1.8045984849330012,-2.039462623929717e-4,8.484739431257356e-6,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,tiv,2.1766183431433504e-6,5.719211923699449e-7,3.8058011701294214,1.0477883324092556e-6,3.298525467920064e-6,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,cdrsb_bl,1.974939353826979e-4,4.2816643555844945e-5,4.612550610724782,1.134584388062122e-4,2.815181184680655e-4,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,new_injury_severity1:months_since_bl_exam,-1.485550050077604e-5,4.608292760098932e-6,-3.223645127193941,-2.3890403269619067e-5,-5.820097276479683e-6,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
3,fixed,NA,new_injury_severity2:months_since_bl_exam,1.8281391098302994e-5,7.064322163065459e-6,2.5878478750422746,4.431271510690745e-6,3.213223051866369e-5,right_accumbens_area,0.1374928156973918,0.002219104407611305,-35622.384641530814
