ID,effect,group,term,estimate,std.error,statistic,lower,upper,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC
1,fixed,NA,(Intercept),2.1747294203221332,0.08297343687418524,26.209947451251555,2.0119083772271296,2.337498939099376,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,new_injury_severity1,0.007806245341119273,0.018445490240462808,0.4232061733981547,-0.02839290846158847,0.04400325993187031,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,new_injury_severity2,-0.005086735149681469,0.019986403648036246,-0.25450977770987143,-0.044309075726473954,0.0341345304141438,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,months_since_bl_exam,-0.00177307140842833,8.034682847462664e-5,-22.067721179414846,-0.001930603375719424,-0.0016155418003967919,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,age,-0.00875824786768098,7.809697065228239e-4,-11.214580789152567,-0.010290882050636605,-0.007225480545997706,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,ptgenderMale,0.0028215524611669564,0.013371588304802114,0.21101101805188374,-0.02341934333879359,0.02905547485904054,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,field,0.03483533705450205,0.0022912887200332507,15.203381725720067,0.03034289478624467,0.03932746534238387,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,tiv,4.643957797410622e-5,3.7419441161561386e-5,1.2410548242449608,-2.694886478278963e-5,1.1985219161137345e-4,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,cdrsb_bl,-0.03932559573765904,0.003045711815393498,-12.91179143703006,-0.045303048246321434,-0.03334825799795502,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,new_injury_severity1:months_since_bl_exam,1.7887498263312836e-4,1.8709610748603286e-4,0.9560593485168138,-1.8794373463482873e-4,5.457121893460818e-4,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,fixed,NA,new_injury_severity2:months_since_bl_exam,3.491509762817467e-4,2.871988906511817e-4,1.2157114377778326,-2.1400574146381265e-4,9.122093045530882e-4,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,ran_pars,rid,sd__(Intercept),0.14078045166699216,NA,NA,NA,NA,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
1,ran_pars,Residual,sd__Observation,0.04559631277990608,NA,NA,NA,NA,l_unknown,0.30222761165977546,0.14652915584989087,-8847.73847700259
2,fixed,NA,(Intercept),2.0565335798599276,0.0774555337835924,26.551151085031552,1.9046578483104726,2.208670057462002,r_unknown,0.2811939142942731,0.13698019343307372,-9072.768260378565
2,fixed,NA,new_injury_severity1,0.013848070574788516,0.01713872566242659,0.8079988470290873,-0.019784776286922573,0.047481946467890473,r_unknown,0.2811939142942731,0.13698019343307372,-9072.768260378565
2,fixed,NA,new_injury_severity2,-0.004827669383727474,0.018572828784597678,-0.25993183050990204,-0.04127457844847932,0.031620297148460944,r_unknown,0.2811939142942731,0.13698019343307372,-9072.768260378565
2,fixed,NA,months_since_bl_exam,-0.0015667062931738346,7.866369440546964e-5,-19.91651046921715,-0.0017209406192336566,-0.0014124786771872878,r_unknown,0.2811939142942731,0.13698019343307372,-9072.768260378565
